Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2020-12-08,Die Hard,1988,https://boxd.it/1v2dMD,4,Yes,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-07
2020-12-08,Die Hard 2,1990,https://boxd.it/1v4oF3,2.5,,dvd,2020-12-07
2020-12-09,Die Hard With a Vengeance,1995,https://boxd.it/1v8Mhd,3,,dvd,2020-12-08
2020-12-09,Another Round,2020,https://boxd.it/1v9CQz,4,,"virtual cinema, early screener",2020-12-08
2020-12-09,Ingrid Goes West,2017,https://boxd.it/1vbkwP,3,,hulu,2020-12-08
2020-12-09,Hardcore Henry,2015,https://boxd.it/1vc7el,4,Yes,netflix,2020-12-08
2020-12-12,Ex Machina,2015,https://boxd.it/1vr0nv,3,,,2020-12-11
2020-12-13,The Artist,2011,https://boxd.it/1vxelv,4.5,,dvd,2020-12-12
2020-12-13,Adaptation.,2002,https://boxd.it/1vBueX,5,Yes,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-12
2020-12-14,Climax,2018,https://boxd.it/1vGgr9,,Yes,amazon prime,2020-12-13
2020-12-14,The Autopsy of Jane Doe,2016,https://boxd.it/1vGIAN,3,,netflix,2020-12-13
2020-12-14,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/1vIj9V,4,Yes,"netflix, w/ quinn",2020-12-13
2020-12-15,The King's Speech,2010,https://boxd.it/1vMDx7,3.5,,amazon prime,2020-12-14
2020-12-15,127 Hours,2010,https://boxd.it/1vOeaV,3,,,2020-12-14
2020-12-15,Requiem for a Dream,2000,https://boxd.it/1vQkmH,5,Yes,"blu-ray, sad liminal vibes",2020-12-14
2020-12-16,Alex Wheatle,2020,https://boxd.it/1vVqAF,3,,amazon prime,2020-12-15
2020-12-16,How the Grinch Stole Christmas,2000,https://boxd.it/1vWkzj,2,Yes,netflix,2020-12-15
2020-12-16,"I, Tonya",2017,https://boxd.it/1vYilX,3.5,,hulu,2020-12-16
2020-12-19,Emma.,2020,https://boxd.it/1wbXzH,3,,,2020-12-18
2020-12-19,Education,2020,https://boxd.it/1wc9vn,3.5,,amazon prime,2020-12-18
2020-12-19,Time,2020,https://boxd.it/1whhGN,3.5,,amazon prime,2020-12-18
2020-12-21,The Invisible Man,2020,https://boxd.it/1wrbsP,3,,,2020-12-19
2020-12-21,The Santa Clause,1994,https://boxd.it/1wstmd,2,Yes,"disney+, w/ dad, w/ mom, w/ quinn",2020-12-20
2020-12-21,Ma Rainey's Black Bottom,2020,https://boxd.it/1wsWlj,3.5,,netflix,2020-12-20
2020-12-21,The Assistant,2019,https://boxd.it/1wu9sz,3.5,,hulu,2020-12-20
2020-12-22,Yi Yi,2000,https://boxd.it/1wEkUT,4.5,,youtube,2020-12-21
2020-12-22,The Host,2006,https://boxd.it/1wFPEp,3.5,,amazon prime,2020-12-21
2020-12-23,In the Mood for Love,2000,https://boxd.it/1wHGOp,4.5,,,2020-12-22
2020-12-23,Gotti,2018,https://boxd.it/1wJymh,1,,dvd,2020-12-22
2020-12-24,Sound of Metal,2019,https://boxd.it/1wShmR,4,,amazon prime,2020-12-23
2020-12-24,The Christmas Chronicles,2018,https://boxd.it/1wTmUL,1,Yes,"netflix, w/ shrey, w/ arnav, at a friend's place",2020-12-23
2020-12-24,Airplane!,1980,https://boxd.it/1wUZcF,4,Yes,"netflix, w/ arnav, w/ shrey",2020-12-23
2020-12-24,Rushmore,1998,https://boxd.it/1wW7Mt,5,,amazon prime,2020-12-24
2020-12-24,Broken Flowers,2005,https://boxd.it/1wWB1R,3.5,,"peacock, virtual watch party, w/ alex s, w/ max, w/ joe",2020-12-24
2020-12-25,Home Alone,1990,https://boxd.it/1wZC7n,3,Yes,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-24
2020-12-25,A Christmas Story,1983,https://boxd.it/1x2ZuZ,4.5,Yes,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-24
2020-12-26,Klaus,2019,https://boxd.it/1x6YyT,3.5,,"netflix, w/ dad, w/ mom, w/ quinn",2020-12-25
2020-12-26,The Santa Clause 2,2002,https://boxd.it/1xa6yt,1.5,Yes,"disney+, w/ dad, w/ mom, w/ quinn",2020-12-25
2020-12-26,Scrooged,1988,https://boxd.it/1xdD9x,3,Yes,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-25
2020-12-27,Soul,2020,https://boxd.it/1xkviP,3.5,,"disney+, w/ dad, w/ mom, w/ quinn",2020-12-26
2020-12-27,The Grand Budapest Hotel,2014,https://boxd.it/1xoXiV,4,,"criterion blu-ray, w/ dad, w/ mom, w/ quinn",2020-12-26
2020-12-27,Primer,2004,https://boxd.it/1xrcph,3.5,,,2020-12-26
2020-12-28,Good Time,2017,https://boxd.it/1xxhin,4,,netflix,2020-12-27
2020-12-28,Spider-Man: Homecoming,2017,https://boxd.it/1xz0UN,2.5,Yes,fxnow,2020-12-27
2020-12-28,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/1xBjbV,4.5,,"blu-ray, w/ dad, w/ mom, w/ quinn",2020-12-27
2020-12-28,Relic,2020,https://boxd.it/1xDEsn,3.5,,,2020-12-27
2020-12-29,Song of the Sea,2014,https://boxd.it/1xMfot,3.5,,"netflix, w/ dad, w/ mom, w/ quinn",2020-12-28
2020-12-29,City of God,2002,https://boxd.it/1xOB79,5,,,2020-12-28
2020-12-29,Punch-Drunk Love,2002,https://boxd.it/1xPbQp,4,Yes,,2020-12-29
2020-12-30,"O Brother, Where Art Thou?",2000,https://boxd.it/1xVWaR,4,,"dvd, w/ dad, w/ mom, w/ quinn",2020-12-29
2020-12-31,The Illusionist,2010,https://boxd.it/1y3nGp,3,,criterion channel,2020-12-30
2020-12-31,Rat Race,2001,https://boxd.it/1y7q4L,3,,"dvd, w/ arnav, w/ shrey, w/ farris",2020-12-30
2020-12-31,Hot Fuzz,2007,https://boxd.it/1y7wZD,4,Yes,"dvd, at a friend's place, w/ arnav, w/ farris, w/ shrey",2020-12-30
2020-12-31,Mother,2009,https://boxd.it/1y8ZvT,4,,criterion channel,2020-12-30
2021-01-01,Bill & Ted Face the Music,2020,https://boxd.it/1yg45P,2,,"amazon prime, w/ dad, w/ mom, w/ quinn",2020-12-31
2021-01-01,Rushmore,1998,https://boxd.it/1yhdRb,5,Yes,"amazon prime, w/ dad, w/ mom, w/ quinn",2020-12-31
2021-01-02,Satantango,1994,https://boxd.it/1yxedN,4.5,,criterion channel,2021-01-01
2021-01-03,The Big Lebowski,1998,https://boxd.it/1yI64Z,4,,"blu-ray, w/ dad, w/ mom",2021-01-02
2021-01-03,Shadow in the Cloud,2020,https://boxd.it/1yK2pD,1,,,2021-01-02
2021-01-04,"Paris, Texas",1984,https://boxd.it/1yWpP9,4,,"criterion channel, criterion challenge 2021, w/ dad, w/ mom",2021-01-03
2021-01-04,Never Rarely Sometimes Always,2020,https://boxd.it/1yXVbn,3.5,,,2021-01-03
2021-01-05,Inside Llewyn Davis,2013,https://boxd.it/1z7eX9,5,,"amazon prime, w/ dad, w/ mom",2021-01-04
2021-01-06,Paris Is Burning,1990,https://boxd.it/1zaVnJ,4,,criterion channel,2021-01-05
2021-01-06,Blood Simple,1984,https://boxd.it/1zdigb,3,,"dvd rental, library",2021-01-05
